pIC50,num_atoms,logP,Mol,molecular_weight,polar_surface_area,h_bond_donors,h_bond_acceptors,rotatable_bonds,ring_count,aromatic_rings,logS,electrostatic_potential,shape_index,surface_area,unified_smiles,Cluster
0.11,18,0.9605,<rdkit.Chem.rdchem.Mol object at 0x7b8054e5ff40>,255.158291532,72.88000000000001,2,3,1,2,0,-0.9604999999999999,-1.0846447973386806,347.4593368906387,106.92875945543211,CC1CCCCC1NC(=O)N1C(=O)N(C)CC1O,0
0.27,14,0.5743,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60040>,197.152812228,50.849999999999994,1,4,2,2,0,-0.5743000000000001,-0.9773887335079373,229.40700049238484,85.12065983292364,CC1CCCCN1CC1CN=C(N)O1,0
0.37,14,0.4318,<rdkit.Chem.rdchem.Mol object at 0x7b8054e600b0>,197.152812228,50.849999999999994,1,4,2,2,0,-0.43179999999999985,-0.9902343978806339,221.4070004923849,85.12065983292364,CC1CCN(CC2CN=C(N)O2)CC1,0
0.0,29,3.0146,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60120>,395.16451978400005,74.57,2,5,3,4,3,-3.0146000000000015,-1.3997915140772843,1133.4879228825143,166.74105418110625,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2)CC(C)N1,1
0.0,29,2.7652,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60200>,399.1394479080001,74.57,2,5,3,4,3,-2.765200000000001,-1.310214920757944,1158.5304418302112,164.54164746963588,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CCN1,1
0.01,17,2.2828,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60270>,231.100776656,70.96,2,3,1,3,2,-2.2828,-0.7740701845334894,603.0617028477108,97.97900328241151,CC1NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,1
0.0,14,2.3746,<rdkit.Chem.rdchem.Mol object at 0x7b8054e602e0>,186.115698448,27.82,2,1,0,3,2,-2.374600000000001,-0.8215427368222721,470.12650689560445,83.32602755991172,CC1NCCc2c1[nH]c1ccccc21,0
0.0,61,3.3597,<rdkit.Chem.rdchem.Mol object at 0x7b8054e603c0>,864.4507360960001,215.19999999999996,4,16,9,8,0,-3.3597000000000037,-3.450470571577961,1649.6082159237906,357.7438601753392,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC(C)=O,2
0.0,26,4.0316,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60430>,372.08315824399995,71.44,1,3,4,3,2,-4.031600000000003,-1.0987405760787814,1061.4900715415738,150.76968665978876,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,1
0.0,16,4.2466,<rdkit.Chem.rdchem.Mol object at 0x7b8054e604a0>,220.182715388,12.53,0,1,0,2,0,-4.2466000000000035,-0.7947968004746798,324.3266529435302,99.57111748746196,CC1=CCC(C)(C)C=CCC2(C)OC2CC1,0
0.0,17,3.1312,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60510>,238.193280072,32.76,1,2,1,3,0,-3.1312000000000015,-0.9195604848751334,332.303746240459,104.73872615049726,CC1CCC2OC2(C)C12CCC(C(C)(C)O)C2,0
0.0,27,3.677,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60580>,371.209658408,48.0,0,4,3,6,1,-3.677000000000003,-1.1221360486204888,720.2827794008433,160.43843911023185,CC1CCC2CC(=O)N(CCc3ccccc3)C3OC4(C)CCC1C23OO4,1
0.44,20,0.3612,<rdkit.Chem.rdchem.Mol object at 0x7b8054e605f0>,278.115423676,83.83000000000001,2,5,0,3,0,-0.36119999999999985,-1.062963175501412,560.611181466655,116.4767980384123,CC1=C2C3OC(=O)C(C)C3C(O)C(O)C2(C)C=CC1=O,0
0.0,36,4.0269,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60660>,502.2730671879999,100.9,2,6,4,5,0,-4.026900000000003,-1.6935539995649762,1028.7817766562055,211.90138283587638,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C1CCCCC1,2
0.0,37,4.417,<rdkit.Chem.rdchem.Mol object at 0x7b8054e606d0>,516.2887172519999,100.9,2,6,5,5,0,-4.417000000000004,-1.7575138928288447,1044.671810413054,218.26632495027297,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)CC1CCCCC1,2
0.0,36,2.7995,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60740>,494.2304534279999,106.97000000000001,1,7,0,7,0,-2.799500000000001,-1.4108586675791777,1170.1179240781623,210.20501870324628,C=C1C(=O)OC2CC(C)C3C4CC(=O)C3(CC12)C1(C4)C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C21,2
0.0,17,3.9566,<rdkit.Chem.rdchem.Mol object at 0x7b8054e607b0>,238.193280072,26.3,0,2,3,1,0,-3.9566000000000034,-0.7732672112483691,291.29694510363913,105.42807377321921,CC=C(C)C(=O)OC1CC(C)CCC1C(C)C,0
0.0,23,4.4894,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60820>,322.25079494799996,46.53,1,3,4,2,0,-4.489400000000005,-1.2278592843686826,459.9974694894542,141.04118694386904,CC=C(C)C(=O)OCC1CCCC2(C)CCC(C(C)(C)O)CC12,1
0.0,23,4.0338,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60890>,320.226391768,23.550000000000004,0,2,8,2,1,-4.033800000000003,-1.1850223411908765,457.69723387095456,139.01654429650043,CCC(=O)N(c1ccccc1)C1CCN(CCCCCF)CC1,1
0.0,27,3.577,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60900>,378.23187107200005,49.85,0,4,9,2,1,-3.5770000000000026,-1.3361326365009674,600.704099860506,161.02149585484426,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCCCCF)CC1,1
0.0,31,4.0196,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60970>,426.23187107200005,49.85,0,4,9,3,2,-4.019600000000003,-1.4998717450057282,836.3603132382568,183.34870583211506,CCC(=O)N(c1ccccc1)C1(C(=O)OCCF)CCN(CCc2ccccc2)CC1,1
0.0,30,3.9771,<rdkit.Chem.rdchem.Mol object at 0x7b8054e609e0>,412.21622100800005,49.85,0,4,8,3,2,-3.9771000000000036,-1.4383921349314726,820.8593897404995,176.98376371771843,CCC(=O)N(c1ccccc1)C1(C(=O)OCF)CCN(CCc2ccccc2)CC1,1
0.03,43,1.4896,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60a50>,616.3795772440001,208.92,6,9,25,0,0,-1.4896000000000038,-2.877584113080584,858.5792930273155,253.7357250332568,CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,2
0.38,16,0.42552,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60ac0>,224.116092372,71.33000000000001,2,4,3,1,1,-0.42552,-1.0071560152794536,463.0328588190804,93.71781540931002,CCC(=O)NCc1c(O)c(=O)cc(C)n1C,0
0.02,20,1.7728,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60b30>,280.178692628,70.59,3,4,8,1,1,-1.7727999999999997,-1.4045696638655525,404.08458225614146,119.88490759802919,CCC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1
0.0,22,2.811,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60ba0>,295.132076784,88.24000000000001,3,4,3,3,3,-2.811,-1.3448269881632533,874.5318494153353,127.31965735436086,CCC(=O)Nc1ccc2cc3ccc(N)c(CO)c3nc2c1,1
0.0,19,2.4665,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60c10>,262.168127944,56.84,1,4,5,2,1,-2.4665,-1.1878907349739278,451.7183079562084,114.17235463742381,CCC(C)(C)c1ccc(OCC2CN=C(N)O2)cc1,1
0.83,28,0.0825,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60c80>,398.25292018799996,141.82999999999998,4,5,10,1,0,-0.08250000000000401,-1.8319560727437523,582.6712935652203,165.94214882024255,CCC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)CC,2
0.37,16,0.4354,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60cf0>,228.1473925,83.63000000000001,2,3,4,1,0,-0.43539999999999995,-1.0965531887154916,280.4032403280521,95.59984333776603,CCC(C)C(N)C(=O)N1CCCC1C(=O)O,0
0.04,38,1.3977,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60d60>,541.383934352,179.71999999999997,6,6,16,0,0,-1.397700000000004,-2.4716634473195227,815.7798912289946,227.36892968600117,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)CC)C(C)C)C(C)C)C(C)C,2
0.06,31,1.2569,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60dd0>,442.31552044399996,150.61999999999998,5,5,13,0,0,-1.2569000000000026,-2.0715347093854133,623.0225177212347,185.8328348303663,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C)C(C)CC,2
0.07,37,1.1533,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60e40>,527.3682842879999,179.71999999999997,6,6,17,0,0,-1.1533000000000038,-2.4613300279547623,776.5561967388287,221.00398757160457,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)O)C(C)CC)C(C)CC)C(C)CC,2
0.15,32,0.819,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60f20>,448.2685702519999,150.61999999999998,5,5,13,1,1,-0.8190000000000037,-2.161810582244641,770.9100671434035,189.06521846444724,CCC(C)C(N)C(=O)NC(C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O)C(C)CC,2
0.11,17,0.9753,<rdkit.Chem.rdchem.Mol object at 0x7b8054e60f90>,244.178692628,92.42,3,3,7,0,0,-0.9752999999999996,-1.2712743960970798,268.47635590726577,102.76064511909654,CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC,0
0.2,44,0.7072,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61070>,608.2958476200001,215.73999999999998,8,7,15,3,3,-0.707200000000004,-3.0494851499053537,1471.6774946317778,254.5187556591085,CCC(C)C(N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,2
0.1,28,1.0183,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61230>,393.22637109199997,141.75,5,5,10,1,1,-1.0183000000000009,-2.065408814559028,674.9236610142318,165.05324158980164,CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)O)C(C)C,2
0.03,36,1.5492,<rdkit.Chem.rdchem.Mol object at 0x7b8054e612a0>,506.31043506399993,170.85,6,6,14,1,1,-1.549200000000002,-2.51826899290622,888.925526618662,212.95427855983309,CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)CC,2
0.02,33,1.7441,<rdkit.Chem.rdchem.Mol object at 0x7b8054e614d0>,488.3032415079999,150.62,5,6,16,0,0,-1.7441000000000035,-2.193450369474369,646.3412907087358,202.32088697012807,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)CC)C(=O)O,2
0.41,26,0.3822,<rdkit.Chem.rdchem.Mol object at 0x7b8054e615b0>,365.195070964,141.75,5,5,9,1,1,-0.38220000000000126,-1.968117943580446,630.2186653598,152.32335736100842,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)N)C(=O)O,2
0.03,35,1.5506,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61620>,508.27194138,150.62,5,6,15,1,1,-1.550600000000003,-2.293237019430222,836.4058933826647,211.9182127186057,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,2
0.11,17,0.9753,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61700>,244.178692628,92.42,3,3,7,0,0,-0.9753000000000005,-1.2738408427665102,266.4763559072657,102.76064511909654,CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)O,0
0.3,33,0.5246,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61770>,464.26348487199994,170.85,6,6,13,1,1,-0.5246000000000015,-2.4050583372280254,811.6745728982195,193.85945221664326,CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)O,2
0.92,27,0.0375,<rdkit.Chem.rdchem.Mol object at 0x7b8054e617e0>,379.2107210279999,141.75,5,5,10,1,1,-0.037500000000001865,-2.0062923721622328,635.4921100192421,158.68829947540502,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)O)C(C)O,2
0.75,34,0.1271,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61850>,485.321334096,179.71999999999997,6,6,15,0,0,-0.12710000000000532,-2.3131470838203074,713.9642759591337,201.90916122841463,CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)NC(C(=O)NCC(=O)NC(C)C(=O)O)C(C)CC,2
0.03,25,1.5062,<rdkit.Chem.rdchem.Mol object at 0x7b8054e618c0>,357.26275659999993,121.52,4,4,11,0,0,-1.5062000000000015,-1.7267010343763256,453.60213159492594,150.66168208912796,CCC(C)C(NC(=O)C(NC(=O)C(N)CC(C)C)C(C)CC)C(=O)O,1
0.44,16,0.3539,<rdkit.Chem.rdchem.Mol object at 0x7b8054e619a0>,228.1473925,78.43,3,3,5,1,0,-0.3538999999999999,-1.130372474004937,261.95528980965355,95.59984333776605,CCC(C)C(NC(=O)C1CCCN1)C(=O)O,0
0.66,15,0.1803,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61b60>,215.126991404,72.88000000000001,2,3,2,1,0,-0.18030000000000024,-0.9650741189607016,269.3281840336474,88.8397642657715,CCC(C)NC(=O)N1C(=O)N(C)CC1O,0
0.01,24,2.1164,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61c40>,388.05852011999997,106.32999999999998,2,6,7,2,2,-2.1164,-1.1318659741257715,917.7007392560309,146.2294983227779,CCC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1,1
0.05,13,1.3176,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61cb0>,201.07812306399998,76.72,2,5,3,1,1,-1.3175999999999999,-0.7363193073942256,269.9614326712326,81.74313462742536,CCC(C)Nc1nc(N)nc(Cl)n1,0
0.0,11,2.9485,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61d20>,188.044190384,28.68,1,3,4,1,1,-2.948500000000001,-0.5761521926201687,186.330460484538,74.96616211612434,CCC(C)SSc1ncc[nH]1,0
0.01,21,2.1003,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61d90>,315.077658264,103.58000000000001,0,6,6,1,1,-2.1003,-0.7208971986922348,631.1302606713267,122.53943935411026,CCC(CC)(C(=O)OC)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1
0.0,24,2.8547,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61e00>,368.06537724,106.38,1,5,6,1,1,-2.854700000000001,-0.6675308727419793,742.4643282474666,135.6077400276186,CCC(CC)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],1
0.66,12,0.1816,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61e70>,180.038235976,104.74000000000001,0,6,6,0,0,-0.18159999999999987,-0.30421573624629017,170.93102051518318,67.27519627398868,CCC(CO[N+](=O)[O-])O[N+](=O)[O-],0
0.0,31,4.9747,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61ee0>,434.21811282799996,32.78,0,3,6,3,2,-4.974700000000005,-1.3423163802551017,910.0306949332768,181.15331242352715,CCC1C(=O)N(CCN(C)C)c2cccc(C(F)(F)F)c2CC1c1ccc(OC)cc1,1
0.0,22,3.6518,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61f50>,341.069782144,49.17,0,5,4,3,2,-3.6518000000000024,-0.8530276128628641,650.2420461799426,138.69776532349252,CCC1OC(Cn2cncn2)(c2ccc(Cl)cc2Cl)OC1C,1
0.0,18,2.7166,<rdkit.Chem.rdchem.Mol object at 0x7b8054e61fc0>,255.147058152,68.12,1,5,5,1,0,-2.7166000000000006,-0.948805066335548,382.45248274666983,107.45532951146701,CCCC(=NOCC)C1=C(O)CC(C)(C)OC1=O,0
0.0,21,3.6629,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62030>,295.17835828,68.12,1,5,6,1,0,-3.6629000000000023,-1.092055328231662,490.50544454802457,125.86055282247256,CC=C(C)C1(C)CC(O)=C(C(CCC)=NOCC)C(=O)O1,1
0.0,20,3.1067,<rdkit.Chem.rdchem.Mol object at 0x7b8054e620a0>,281.162708216,68.12,1,5,6,2,0,-3.106700000000002,-1.0103329419108973,450.7898664770352,119.17938258673102,CCCC(=NOCC)C1=C(O)CC(C)(C2CC2)OC1=O,1
0.0,28,4.8818,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62110>,379.17835828,68.12,1,5,7,3,2,-4.881800000000004,-1.4122405300046996,832.4900410806491,164.83963369480188,CCCC(=NOCC)C1=C(O)CC(c2ccccc2)(c2ccccc2)OC1=O,1
0.0,23,4.1329,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62180>,323.209658408,68.12,1,5,5,2,0,-4.132900000000003,-1.164916026518694,499.1509749205949,138.2742089299208,CCCC(=NOCC)C1=C(O)CC2(CC(C)CC(C)C2)OC1=O,1
0.0,21,3.4968,<rdkit.Chem.rdchem.Mol object at 0x7b8054e621f0>,295.17835828,68.12,1,5,5,2,0,-3.496800000000002,-1.0640122344058172,468.89743478273454,125.54432470112764,CCCC(=NOCC)C1=C(O)CC2(CCC(C)C2)OC1=O,1
0.0,22,3.8869,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62260>,309.194008344,68.12,1,5,5,2,0,-3.8869000000000025,-1.1174685504270616,473.0506097488469,131.90926681552423,CCCC(=NOCC)C1=C(O)CC2(CCC(C)CC2)OC1=O,1
0.0,23,4.277,<rdkit.Chem.rdchem.Mol object at 0x7b8054e622d0>,323.209658408,68.12,1,5,6,2,0,-4.277000000000004,-1.170273192496233,487.2500536330203,138.27420892992083,CCCC(=NOCC)C1=C(O)CC2(CCC(CC)CC2)OC1=O,1
0.0,26,5.3032,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62340>,365.2566086,68.12,1,5,6,2,0,-5.303200000000005,-1.315044058760707,563.0503766700801,157.36903527311068,CCCC(=NOCC)C1=C(O)CC2(CCC(CC(C)(C)C)CC2)OC1=O,1
0.0,20,3.2508,<rdkit.Chem.rdchem.Mol object at 0x7b8054e623b0>,281.162708216,68.12,1,5,5,2,0,-3.2508000000000017,-1.016400204530272,433.1544673423024,119.17938258673102,CCCC(=NOCC)C1=C(O)CC2(CCCC2)OC1=O,1
0.0,21,3.6409,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62420>,295.17835828,68.12,1,5,5,2,0,-3.640900000000002,-1.0697061628260829,447.19332939176974,125.54432470112764,CCCC(=NOCC)C1=C(O)CC2(CCCCC2)OC1=O,1
0.0,22,3.8869,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62490>,309.194008344,68.12,1,5,5,2,0,-3.8869000000000025,-1.1132979766859308,483.05060974884714,131.90926681552423,CCCC(=NOCC)C1=C(O)CC2(CCCCC2C)OC1=O,1
0.0,21,3.2038,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62500>,313.13477921599997,68.12,1,6,5,2,0,-3.203800000000002,-1.065298675145364,452.589970457642,129.30249261209622,CCCC(=NOCC)C1=C(O)CC2(CCSCC2)OC1=O,1
0.0,25,4.6671,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62570>,349.225308472,68.12,1,5,5,3,0,-4.667100000000004,-1.2353660190709523,566.0434618240932,149.9982620051848,CCCC(=NOCC)C1=C(O)CC2(CCCC3CCCCC32)OC1=O,1
0.01,44,1.8797,<rdkit.Chem.rdchem.Mol object at 0x7b8054e625e0>,630.3952273080001,208.92,6,9,26,0,0,-1.8797000000000053,-2.9304170718463407,874.2708173794213,260.10066714765344,CCCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,2
0.0,26,2.8971,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62650>,360.12090298,116.45000000000002,4,7,4,3,2,-2.897100000000002,-1.9436311517466363,830.8776157630725,149.6028085406496,CCCC(=O)OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,2
0.74,22,0.1329,<rdkit.Chem.rdchem.Mol object at 0x7b8054e626c0>,424.013134264,110.61999999999999,2,7,5,2,1,-0.13290000000000013,-1.0993521940232687,654.6657794183036,139.12704707641024,CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,1
0.0,25,3.2312,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62730>,351.143035392,106.86,0,8,8,1,1,-3.231200000000002,-1.0580993115701023,614.8009971137856,145.0827737870424,CCCC(=O)OCOC(=O)N(C)N=Nc1ccc(C(=O)OCC)cc1,1
0.01,11,2.0644,<rdkit.Chem.rdchem.Mol object at 0x7b8054e627a0>,149.084063972,29.96,0,2,3,1,1,-2.0644,-0.490185019105416,230.57786591623355,66.27234165807369,CCCC(=O)c1ccncc1,0
0.0,32,5.3648,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62810>,448.23376289199996,32.78,0,3,7,3,2,-5.364800000000006,-1.3955907432936239,925.7745288781122,187.51825453792375,CCCC1C(=O)N(CCN(C)C)c2cccc(C(F)(F)F)c2CC1c1ccc(OC)cc1,1
0.0,28,4.346,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62880>,380.24637826399993,32.78,0,3,7,3,2,-4.3460000000000045,-1.4575542750836703,785.4470871013259,168.65670621474845,CCCC1C(=O)N(CCN(C)C)c2ccccc2CC1c1ccc(OC)cc1,1
0.0,28,4.35284,<rdkit.Chem.rdchem.Mol object at 0x7b8054e628f0>,388.21105537600005,100.15,0,7,12,2,2,-4.352840000000004,-1.1383097445619872,789.7534164302145,164.62272718827808,CCCCC(=O)C(CCCCOc1c(C)cc(C)cc1[N+](=O)[O-])n1cncn1,1
0.0,24,3.9669,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62960>,333.1852552280001,57.010000000000005,0,5,11,2,2,-3.9669000000000025,-1.1004837744838594,616.4862508480257,141.4054026399114,CCCCC(=O)C(CCCCOc1cccc(F)c1)n1cncn1,1
0.01,45,2.2698,<rdkit.Chem.rdchem.Mol object at 0x7b8054e629d0>,644.410877372,208.92,6,9,27,0,0,-2.2698000000000036,-2.983710863653592,889.9871938215676,266.46560926205,CCCCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O,2
0.02,45,1.7424,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62a40>,627.231575624,212.14,5,13,9,5,2,-1.7423999999999997,-2.666354623379815,1541.277212988722,258.38694117690477,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,2
0.0,49,2.3194,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62ab0>,685.273440436,198.58999999999997,4,14,12,5,2,-2.3194,-2.844424789713711,1637.7830337284781,283.0152557227923,CCCCC(=O)OCOCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N(C)C)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,2
0.0,12,2.4545,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62b20>,163.099714036,29.96,0,2,4,1,1,-2.4545000000000003,-0.5434795161559132,243.27530899395387,72.63728377247028,CCCCC(=O)c1ccncc1,0
0.0,9,2.6679,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62b90>,143.076870416,12.36,0,2,4,0,0,-2.6679000000000013,-0.3644276737688244,105.4837783761905,62.183006447274195,CCCCC(C)N=C=S,0
0.11,14,0.9618,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62c00>,208.069536104,104.74000000000001,0,6,8,0,0,-0.9618,-0.41074923147306525,196.76075065686052,80.0050805027819,CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],0
0.0,24,3.7587,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62c70>,335.2009052920001,60.17,1,5,11,2,2,-3.758700000000003,-1.3557926769212048,560.1526667283274,142.03811429206363,CCCCC(O)C(CCCCOc1ccc(F)cc1)n1cncn1,1
0.0,24,3.92802,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62ce0>,331.2259771680001,60.17,1,5,11,2,2,-3.9280200000000027,-1.433742243592777,571.7506939988609,144.237521003534,CCCCC(O)C(CCCCOc1cccc(C)c1)n1cncn1,1
0.0,27,4.7728,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62d50>,367.2259771680001,60.17,1,5,11,3,3,-4.772800000000005,-1.5343523668161945,798.9378092825699,160.55424342087258,CCCCC(O)C(CCCCOc1cccc2ccccc12)n1cncn1,1
0.0,35,4.0269,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62dc0>,490.27306718799997,100.90000000000002,2,6,7,4,0,-4.026900000000003,-1.6879401224897383,972.4943200381483,206.54227187500896,CCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2
0.0,13,2.8446,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62e30>,177.1153641,29.96,0,2,5,1,1,-2.8446000000000016,-0.5967853795680432,256.05260581186826,79.00222588686688,CCCCCC(=O)c1ccncc1,0
0.0,26,3.1313,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62ea0>,368.2562742519999,86.99,3,5,12,1,0,-3.1313000000000013,-1.931205943901895,445.6823906975606,157.31082468400265,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)OC,1
0.0,32,4.7017,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62f10>,444.2875743799999,86.99,3,5,14,2,1,-4.701700000000004,-2.194430535334809,699.2580755069946,192.36791889006665,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)OCc1ccccc1,2
0.0,33,3.1954,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62f80>,477.182123332,102.37,1,7,8,5,1,-3.195400000000002,-1.406196762256719,1084.5288257110074,194.38706487720114,CCCCCCC(=O)Oc1ccc2c3c1OC1C(OS(=O)(=O)O)C=CC4C(C2)N(C)CCC341,2
0.02,16,1.742,<rdkit.Chem.rdchem.Mol object at 0x7b8054e62ff0>,236.100836232,104.74000000000001,0,6,10,0,0,-1.742,-0.5173611854639979,222.57407497429566,92.7349647315751,CCCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],0
0.0,20,6.9302,<rdkit.Chem.rdchem.Mol object at 0x7b8054e63060>,274.266051088,0.0,0,0,13,1,1,-6.930200000000007,-1.0840269002808343,288.16643696177533,126.54059272104953,CCCCCCCCCCCCCCc1ccccc1,1
